	datetime-publish	author	section	award	word_count	accountability_index	logistical_record_index	anecdotal_data_index	quant_data_index	investigation_index	breaking_news_index
8983	1421989200.0	none	Death Notice - Classified	0	4168	0	0	7	114	0	0
8984	1452315600.0	Julia Terruso; Staff Writer	PHILADELPHIA	0	2014	0	0	440	12	0	0
8985	1130212800.0	MARC TOPKIN	CITRUS TIMES	0	76376	43	8	42376	902	0	4
8986	1120708800.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
8987	1374120000.0	none	Death Notice - Classified	0	3754	2	0	1	91	0	0
8988	1335931200.0	SUE CARLTON	PASCO TIMES	0	59	0	0	10	0	0	0
8989	1163134800.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
8990	1452142800.0	none	Obituaries	0	2963	0	0	5	77	0	0
8991	1349496000.0	none	Death Notice - Classified	0	266	0	0	30	6	0	0
8992	1329800400.0	Bonnie L. Cook and Peter Mucha; Inquirer Staff Wri	PHILADELPHIA	0	1039	1	0	202	8	0	0
8993	1395201600.0	DIANE CRAIG; TIMES CORRESPONDENT	ST. PETE TIMES	0	54	0	0	23	5	0	0
8994	1193976000.0	Patrick Williams; For The Inquirer	SPORTS	0	36440	30	5	14436	464	0	2
8995	1489464000.0	none	Obituaries	0	1806	0	0	1318	66	0	0
8996	1234069200.0	none	Death Notice - Classified	0	6015	0	0	125	186	0	0
8997	1496462400.0	Robert Moran	WEB	0	89	0	0	0	1	0	0
8998	1175400000.0	none	Death Notice - Classified	0	7205	0	0	453	215	0	0
8999	1346299200.0	RICH SHOPES; TIMES STAFF WRITER	SPORTS	0	69	0	0	30	0	0	0
9000	1359262800.0	ALEX ORLANDO; Times Staff Writer	NATIONAL	0	25	0	0	0	0	0	0
9001	1083124800.0	RICHARD RAEKE	PASCO TIMES	0	124314	62	18	57075	1257	0	8
9002	1522468800.0	none	Obituaries	0	208	0	0	2	12	0	0
9003	1449378000.0	none	Obituaries	0	2399	0	0	4	53	0	0
9004	1576645200.0	diana c. nearhos -- Times Staff Writer	SPORTS	0	283	0	0	0	0	0	0
9005	1475899200.0	none	Obituaries	0	692	0	0	4	25	0	0
9006	1178510400.0	none	Death Notice - Classified	0	4840	0	0	12	135	0	0
9007	1122955200.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9008	1406779200.0	ANDREW MEACHAM	LOCAL	0	34	0	0	0	0	0	0
9009	996465600.0	MARC TOPKIN	SPORTS	0	77974	26	10	47642	824	0	1
9010	1251172800.0	ROBERT FARLEY	PASCO TIMES	0	28	0	0	8	1	0	0
9011	1207108800.0	BARBARA BEHRENDT; Times Staff Writer	PASCO TIMES	0	84153	55	13	46140	1089	0	3
9012	1252641600.0	JOEL ANDERSON; Times Staff Writer	HERNANDO TIMES	0	66	0	0	0	0	0	0
9013	1155960000.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9014	1417928400.0	JIM TOMLIN; Times Staff Writer	SPORTS	0	577	0	0	0	9	0	0
9015	1356498000.0	Jeff McLane; Inquirer Staff Writer	WEB	0	1034	1	0	114	7	0	0
9016	1015995600.0	TAMARA LUSH	NEIGHBORHOOD TIMES	0	118454	89	27	63654	1498	0	7
9017	1068267600.0	BARBARA L. FREDRICKSEN	HERNANDO TIMES; PASCO TIMES	0	98408	41	17	41506	963	0	3
9018	1306641600.0	JEFF HARRINGTON; Times Staff Writer	BUSINESS	0	63	0	0	0	4	0	0
9019	1420088400.0	Bob Ford; Inquirer Columnist	SPORTS	0	2772	0	0	102	46	0	0
9020	1232427600.0	DAVID RICE; Times Correspondent	PASCO TIMES	0	126	0	0	23	5	0	0
9021	1412827200.0	LENNIE BENNETT; Times Art Critic	WEEKEND	0	50	0	0	0	0	0	0
9022	1276660800.0	Matt Gelb; Inquirer Staff Writer	SPORTS	0	4198	1	0	1426	35	0	0
9023	1561608000.0	none	Obituaries	0	317	0	0	1	11	0	0
9024	1326776400.0	Annette John-Hall; Inquirer Columnist	PHILADELPHIA	0	2141	5	0	230	29	0	0
9025	1272513600.0	Adrienne Lu; Inquirer Trenton Bureau	NATIONAL	0	4315	1	0	2664	63	0	0
9026	1144036800.0	AARON SHAROCKMAN	NORTH PINELLAS TIMES	0	69277	26	12	37085	791	0	1
9027	987134400.0	JENNIFER FARRELL	LARGO TIMES; SEMINOLE TIMES; CLEARWATER TIMES; NOR	0	94612	63	13	33280	1145	0	13
9028	1482382800.0	Natalie Pompilio	EDITORIAL	0	771	0	0	25	3	0	0
9029	1342843200.0	TERRI BRYCE REEVES; Times Correspondent	PASCO TIMES	0	49	0	0	3	0	0	0
9030	1112932800.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9031	1505620800.0	DANIEL RUTH	TAMPA TRIBUNE	0	48	0	0	0	0	0	0
9032	1575262800.0	none	Obituaries	0	1239	0	0	2	40	0	0
9033	1164171600.0	BRADY DENNIS	SPORTS	0	99795	58	17	59528	1418	0	11
9034	1056340800.0	JAN GLIDEWELL	HERNANDO TIMES	0	83776	40	14	55480	835	0	4
9035	1146628800.0	CRAIG PITTMAN; MATTHEW WAITE	Neighborhood Times	0	103126	51	12	50136	1187	0	19
9036	1362373200.0	TOM JONES; Times Columnist	SPORTS	0	53	0	0	0	1	0	0
9037	1292648400.0	JAY CRIDLIN; Times Staff Writer	TAMPA BAY	0	29	0	0	0	0	0	0
9038	1535688000.0	Martin Fennelly	Seminoles	0	93	0	0	0	1	0	0
9039	1260853200.0	JACKIE OTTO	TAMPA BAY	0	68	0	0	0	6	0	0
9040	1563249600.0	By Michaelle Bond and Emilie Lounsberry STAFF WRIT	News	0	112	1	0	0	2	0	0
9041	1400731200.0	Walter F. Naedele; Inquirer Staff Writer	OBITUARIES	0	507	0	0	61	13	0	0
9042	1126929600.0	LINDA D. COLE; INGRID L. KOHLER	FLORIDIAN	0	83183	46	29	38524	1139	0	8
9043	1442203200.0	none	Death Notice - Classified	0	2257	0	0	8	56	0	0
9044	1293598800.0	none	Death Notice - Classified	0	7048	0	0	11	183	0	0
9045	1308715200.0	none	Death Notice - Classified	0	7672	0	0	9	229	0	0
9046	1247112000.0	none	Death Notice - Classified	0	3837	0	0	4	126	0	0
9047	1377489600.0	CHARLES SCUDDER; Times Staff Writer	LOCAL	0	25	0	0	0	2	0	0
9048	1435723200.0	JOSHUA GILLIN	TASTE	0	31	0	0	7	2	0	0
9049	1487998800.0	Matt Breen; STAFF WRITER	WEB	0	580	0	0	170	6	0	0
9050	1204520400.0	Mel Greenberg; Inquirer Staff Writer	SPORTS	0	1589	0	0	93	55	0	0
9051	1216699200.0	Kathleen Brady Shea; Inquirer Staff Writer	EDITORIAL	0	4671	9	1	855	47	0	0
9052	1558065600.0	none	Obituaries	0	1109	0	0	10	25	0	0
9053	1201150800.0	none	Death Notice - Classified	0	6786	0	0	8	220	0	0
9054	1182225600.0	none	Death Notice - Classified	0	5672	0	0	14	168	0	0
9055	1118289600.0	STEVE LEE	SPORTS	0	94385	67	16	58589	1322	0	9
9056	1460952000.0	AMY SHERMAN	LOCAL	0	44	0	0	20	1	0	0
9057	1311134400.0	none	Death Notice - Classified	0	6372	0	0	17	196	0	0
9058	1243224000.0	MARC TOPKIN; Times Staff Writer	SPORTS	0	68	0	0	22	0	0	0
9059	1034136000.0	GREG HAMILTON	CITRUS TIMES	0	119119	50	9	41386	1322	0	9
9060	1560744000.0	By Paul Domowitch STAFF WRITER	Sports	0	67	0	0	0	1	0	0
9061	1118980800.0	DAMIAN CRISTODERO	SPORTS	0	106194	51	6	60645	1278	0	8
9062	1065585600.0	SHANNON TAN	NEIGHBORHOOD TIMES	0	113610	41	11	75751	1427	0	1
9063	1280462400.0	none	Death Notice - Classified	0	3507	0	0	1291	101	0	0
9064	1213243200.0	Michael Klein; Inquirer Columnist	FEATURES MAGAZINE	0	2177	1	0	281	22	0	1
9065	1421298000.0	MARY ELLEN KLAS	LOCAL	0	53	0	0	0	0	0	0
9066	1164085200.0	MICHAEL VAN SICKLER	NATIONAL	0	80026	53	15	17713	1133	0	1
9067	1083729600.0	WILL VAN SANT	HERNANDO TIMES	0	109550	52	23	75350	1202	0	14
9068	1437105600.0	Paul Nussbaum; Inquirer Staff Writer	SOUTH JERSEY	0	382	0	0	34	25	0	0
9069	1304308800.0	TOM JONES; Times Staff Writer	SPORTS	0	87	0	0	0	0	0	0
9070	1532059200.0	none	Obituaries	0	158	0	0	1	10	0	0
9071	1286510400.0	none	Death Notice - Classified	0	6840	0	0	13	226	0	0
9072	1104901200.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9073	1122782400.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9074	1100667600.0	MARCUS FRANKLIN	NEIGHBORHOOD TIMES	0	96837	38	9	45516	1443	0	4
9075	1434340800.0	JOE SMITH; Times Staff Writer	SPORTS	0	48	0	0	0	0	0	0
9076	1106110800.0	SHARON L. BOND	NEIGHBORHOOD TIMES	0	95394	33	12	40162	1134	0	2
9077	1329195600.0	Joelle Farrell; Inquirer Staff Writer	NATIONAL	0	1209	0	0	574	12	0	0
9078	1110085200.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9079	1146974400.0	DOUG KATES	LARGO TIMES	0	130070	43	22	70326	1593	0	3
9080	982472400.0	KENT FISCHER	PASCO TIMES	0	165111	57	18	93719	2025	0	2
9081	1351310400.0	none	Death Notice - Classified	0	392	0	0	1	8	0	0
9082	1258779600.0	CHARLOTTE SUTTON	PERSONAL BEST	0	46	0	0	0	0	0	0
9083	1179028800.0	none	Death Notice - Classified	0	12131	0	0	39	358	0	0
9084	1510894800.0	Robert Moran	WEB	0	6137	13	0	1758	112	0	10
9085	1221192000.0	Jennifer Lin; Inquirer Staff Writer	PHILADELPHIA	0	1831	0	0	41	15	0	0
9086	1105678800.0	PAUL DE LA GARZA	NATIONAL	0	114981	68	14	51149	1259	0	10
9087	1315713600.0	MARC TOPKIN; Times Staff Writer	SPORTS	0	104	0	0	2	1	0	0
9088	1400040000.0	STEVE BOUSQUET	LOCAL	0	64	1	0	5	0	0	0
9089	1566360000.0	MARC TOPKIN -- Times Staff Writer	SPORTS	0	31	0	0	0	0	0	0
9090	1121745600.0	AARON SHAROCKMAN	METRO & STATE; CITY & STATE	0	73734	41	23	23906	740	0	8
9091	1218340800.0	none	Death Notice - Classified	0	5792	0	0	8	156	0	0
9092	1020052800.0	BILL STEVENS	LARGO TIMES; CLEARWATER TIMES; NORTH PINELLAS TIME	0	83796	35	7	42199	843	0	2
9093	1311393600.0	LUCY MORGAN; Times Senior Correspondent	TAMPA BAY	0	82	0	0	3	0	0	0
9094	1457845200.0	none	Obituaries	0	3314	0	0	47	95	0	0
9095	1481000400.0	none	Obituaries	0	4163	0	0	7	117	0	0
9096	1249963200.0	none	Death Notice - Classified	0	5041	0	0	2839	156	0	0
9097	1209096000.0	none	Death Notice - Classified	0	6202	0	0	11	162	0	0
9098	1274846400.0	MARC TOPKIN; Times Staff Writer	CLEARWATER TIMES	0	41	0	0	4	0	0	0
9099	1143954000.0	TOM JONES	NEIGHBORHOOD TIMES	0	139022	59	19	63615	1787	0	2
9100	1511413200.0	Paul Domowitch	WEB	0	3311	1	0	109	48	0	0
9101	1085630400.0	MELIA BOWIE	NATIONAL	0	98289	65	17	44180	1065	0	22
9102	1210132800.0	TAMARA EL-KHOURY; Times Staff Writer	CLEARWATER TIMES; NORTH PINELLAS TIMES	0	1589	1	0	169	16	0	0
9103	1377230400.0	KAMEEL STANLEY; Times Staff Writer	LOCAL	0	50	0	0	0	1	0	0
9104	1067140800.0	STEVE LEE; LAURA LEE; RICHARD BURTON	SPORTS	0	164533	60	14	106656	2210	0	10
9105	1172984400.0	none	Death Notice - Classified	0	12312	0	0	5735	369	0	0
9106	1332475200.0	none	Death Notice - Classified	0	4125	0	0	26	121	0	0
9107	1383886800.0	none	Death Notice - Classified	0	3111	0	0	10	87	0	0
9108	1256788800.0	none	Death Notice - Classified	0	4669	0	0	18	121	0	0
9109	1164258000.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9110	1192507200.0	THOMAS LAKE; Times Staff Writer	LOCAL & STATE	0	26278	8	6	15533	370	0	4
9111	1482728400.0	none	Obituaries	0	2345	0	0	4	89	0	0
9112	1441339200.0	Angelo Fichera; Inquirer Staff Writer	FEATURES MAGAZINE	0	1436	0	0	94	6	0	0
9113	1362805200.0	none	Death Notice - Classified	0	897	0	0	0	22	0	0
9114	1539144000.0	JEFFREY SOLOCHEK	NATIONAL	0	50	0	0	0	0	0	0
9115	1252555200.0	MARC TOPKIN; Times Staff Writer	SPORTS	0	45	0	0	0	0	0	0
9116	1145160000.0	CHARLES MATTHEWS	Perspective	0	154717	48	21	69852	1649	0	4
9117	1139806800.0	AARON SHAROCKMAN; JORGE SANCHEZ	CITY & STATE; METRO & STATE; TAMPA & STATE	0	76569	47	8	32186	832	0	3
9118	1533787200.0	none	Obituaries	0	2015	0	0	14	50	0	0
9119	1152158400.0	STEVE PERSALL	SPORTS	0	88497	36	15	48135	1273	0	11
9120	1202619600.0	CHRIS SHERMAN	BAY	0	142277	60	15	59597	2345	0	4
9121	1146283200.0	none	Death Notice - Classified	0	103	0	0	0	0	0	0
9122	1411531200.0	GARY SHELTON	LOCAL	0	232	0	0	4	1	0	0
9123	1467950400.0	SARA DINATALE; TIMES STAFF WRITER	SPORTS	0	11	0	0	0	0	0	0
9124	1218600000.0	Joseph A. Slobodzian; Inquirer Staff Writer	SOUTH JERSEY	0	990	5	0	31	6	0	0
9125	1268971200.0	none	Death Notice - Classified	0	5328	0	0	15	172	0	0
9126	1261890000.0	DR. M.P. RAVINDRA NATHAN	HERNANDO TIMES	0	111	0	0	15	0	0	0
9127	1506312000.0	Bob Ford	WEB	0	1625	0	0	54	8	0	0
9128	1364184000.0	none	Death Notice - Classified	0	5424	0	0	15	171	0	0
9129	1554696000.0	Paul Guzzo -- Times Staff Writer	EDITORIAL	0	82	0	0	0	0	0	0
9130	1494129600.0	none	Obituaries	0	5327	0	0	20	198	0	0
9131	1288670400.0	none	Death Notice - Classified	0	5460	0	0	13	199	0	0
9132	1499486400.0	none	Obituaries	0	114	0	0	0	3	0	0
9133	1429761600.0	E.J. Smith; Inquirer Staff Writer	WEB	0	522	0	0	212	8	0	0
9134	1457240400.0	none	Obituaries	0	1639	0	0	3	39	0	0
9135	1318651200.0	TRAVIS PUTERBAUGH; TIMES CORRESPONDENT	SPORTS	0	54	0	0	0	1	0	0
9136	1155182400.0	MALLORY SIMON	LARGO TIMES	0	99571	79	7	28243	1141	0	6
9137	1366689600.0	none	Death Notice - Classified	0	4337	0	0	6	115	0	0
9138	1575781200.0	Samantha Putterman, PolitiFact Staff Writer	BUSINESS	0	4	0	0	0	0	0	0
9139	1261458000.0	BOB PUTNAM; Times Staff Writer	SPORTS	0	12	0	0	0	0	0	0
9140	1255752000.0	ANDY VILLAMARZO; TIMES CORRESPONDENT	PASCO TIMES	0	33	0	0	0	2	0	0
9141	1392786000.0	Kathy Boccella; Inquirer Staff Writer	PHILADELPHIA	0	1035	0	0	206	3	0	0
9142	968299200.0	DAVID BALLINGRUD	WEEKEND	0	124467	53	26	69468	1608	0	14
9143	1219982400.0	COLLEEN JENKINS; Times Staff Writer	TAMPA BAY	0	43	0	0	0	1	0	0
9144	1506225600.0	none	Obituaries	0	581	0	0	1	14	0	0
9145	1417323600.0	none	Death Notice - Classified	0	7867	0	0	25	229	0	0
9146	1098676800.0	BILL VARIAN	NATIONAL	0	90539	46	16	61043	1208	0	4
9147	1425272400.0	none	Death Notice - Classified	0	2805	0	0	4	85	0	0
9148	1479618000.0	D'ANN LAWRENCE WHITE; TIMES CORRESPONDENT	TAMPA TRIBUNE	0	46	0	0	0	0	0	0
9149	1408334400.0	STEVE CONTORNO	SPORTS	0	18	0	0	8	1	0	0
9150	1162530000.0	DALIA WHEATT	TBT	0	147324	50	24	65908	3577	0	6
9151	1376020800.0	CAPT. DAVE WALKER	CITY TIMES	0	117	0	0	0	0	0	0
9152	1498363200.0	none	Obituaries	0	2683	0	0	9	98	0	0
9153	1108270800.0	WILLIAM R. LEVESQUE; THOMAS C. TOBIN; LAUREN BAYNE	NATIONAL	0	176901	89	15	104388	2429	0	7
9154	1467691200.0	none	Obituaries	0	2556	0	0	10	75	0	0
9155	997243200.0	TERRY TOMALIN	SPORTS	0	105195	53	15	56411	1172	0	4
9156	1176436800.0	none	Death Notice - Classified	0	4873	0	0	6	160	0	0
9157	951886800.0	CHASE SQUIRES	PASCO TIMES	0	113309	46	12	42119	1381	0	4
9158	1474948800.0	none	Obituaries	0	1722	0	0	2	79	0	0
9159	1285560000.0	LOUIS JACOBSON	SPORTS	0	43	0	0	23	4	0	0
9160	1519275600.0	none	Obituaries	0	861	0	0	4	21	0	0
9161	1412136000.0	JANET K. KEELER; TIMES FOOD AND TRAVEL EDITOR	TASTE	0	43	0	0	0	0	0	0
9162	1319342400.0	none	Death Notice - Classified	0	4932	0	0	16	144	0	0
9163	1157774400.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9164	1060401600.0	LEANORA MINAI; JAMIE JONES	CITY & STATE; METRO & STATE; TAMPA & STATE	0	93205	39	16	74831	947	0	6
9165	1219204800.0	KEITH NIEBUHR; Times Staff Writer	SPORTS	0	67	0	1	22	0	0	0
9166	1546923600.0	HOWARD ALTMAN; TIMES STAFF WRITER	EDITORIAL	0	2	0	0	0	0	0	0
9167	1188878400.0	none	Death Notice - Classified	0	5920	0	0	3809	175	0	0
9168	1254283200.0	RICHARD MARTIN; Times Staff Writer	TAMPA BAY	0	39	0	0	0	1	0	0
9169	1121918400.0	JOHN FLEMING	WEEKEND	0	79498	56	16	41125	789	0	13
9170	1129608000.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9171	1469678400.0	LOUIS JACOBSON	NATIONAL	0	22	0	0	0	1	0	0
9172	1188705600.0	Rick Nichols; Inquirer Columnist	IMAGE	0	20533	3	0	6275	282	0	0
9173	1534651200.0	none	Obituaries	0	3356	0	0	3	110	0	0
9174	1392699600.0	none	Death Notice - Classified	0	7147	0	0	55	225	0	0
9175	1447995600.0	Michael Harrington; Inquirer Staff Writer	FEATURES WEEKEND	0	2673	0	0	242	33	0	0
9176	1402545600.0	none	Death Notice - Classified	0	4985	0	0	712	150	0	0
9177	1168318800.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9178	1229317200.0	Joel Anderson; Times Staff Writer	HERNANDO TIMES	0	51	0	0	0	0	0	0
9179	1531281600.0	ALEX LEARY	BREAKING NEWS	0	81	0	0	22	0	0	0
9180	1383278400.0	none	Death Notice - Classified	0	5069	0	0	7	154	0	0
9181	1448168400.0	JOE SMITH; TIMES STAFF WRITER	SPORTS	0	562	0	0	15	4	0	0
9182	991886400.0	GREG AUMAN	WEEKEND	0	112410	70	17	41020	1226	0	11
9183	1164344400.0	STEVE LEE	PASCO TIMES	0	129444	23	6	39031	3391	0	5
9184	1155441600.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9185	1071723600.0	STEVE HUETTEL	BUSINESS	0	83911	45	17	44348	996	0	2
9186	1211083200.0	none	Death Notice - Classified	0	5768	0	0	12	166	0	0
9187	1534219200.0	none	Obituaries	0	2366	0	0	12	86	0	0
9188	1116648000.0	ABHI RAGHUNATHAN	NORTH PINELLAS TIMES	0	74434	57	11	34754	869	0	5
9189	1139806800.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9190	1416632400.0	MATT BAKER; Times Staff Writer	SPORTS	0	51	0	0	0	1	0	0
9191	1226811600.0	none	Death Notice - Classified	0	6084	0	0	10	176	0	0
9192	1317528000.0	CHIP VOGEL	HOMELINK	0	152	0	0	0	1	0	0
9193	1078981200.0	JUSTIN GEORGE	CLEARWATER TIMES	0	89323	76	19	32884	1168	0	3
9194	1000267200.0	MICHELLE JONES	FOOD	0	110510	22	9	50811	1144	0	18
9195	1090900800.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9196	1007096400.0	BOB HARIG	SPORTS	0	102628	67	7	41452	1247	0	19
9197	1216872000.0	none	Death Notice - Classified	0	6863	0	0	18	213	0	0
9198	1303012800.0	COLETTE BANCROFT; Times Book Editor	LATITUDES	0	72	0	0	0	0	0	0
9199	1313812800.0	BILL HARDMAN	SPORTS	0	134	0	0	0	4	0	0
9200	1064548800.0	BILL ADAIR	NORTH OF TAMPA	0	122821	26	21	63399	1407	0	8
9201	1555646400.0	By Oona Goodin-Smith STAFF WRITER	News	0	75	1	0	0	1	0	0
9202	1457928000.0	Bob Ford; Columnist	unsorted	0	43922	39	13	32118	1591	0	2
9203	1248580800.0	ANDREW DELONG; Times Staff Writer	NEIGHBORHOOD TIMES	0	48	0	0	0	1	0	0
9204	1286683200.0	none	Death Notice - Classified	0	5189	0	0	3685	164	0	0
9205	1280203200.0	DAMIAN CRISTODERO; Times Staff Writer	SPORTS	0	55	0	0	0	0	0	0
9206	1092974400.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9207	1365566400.0	none	Death Notice - Classified	0	5447	0	0	14	167	0	0
9208	1089518400.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9209	1378180800.0	Matt Gelb; Inquirer Staff Writer	SPORTS	0	293	0	0	2	8	0	0
9210	1279771200.0	Matt Gelb; Inquirer Staff Writer	SPORTS	0	3919	0	0	1394	68	0	0
9211	993355200.0	TODD WRIGHT	NEIGHBORHOOD TIMES	0	143201	61	4	64567	1784	0	10
9212	1564372800.0	none	Obituaries	0	1629	0	0	9	43	0	0
9213	1216958400.0	none	Death Notice - Classified	0	4050	0	0	1385	120	0	0
9214	1079413200.0	THOMAS C. TOBIN	PASCO TIMES	0	80674	50	12	34561	1006	0	3
9215	1529899200.0	MARC TOPKIN	BLOGS	0	56	0	0	0	0	0	0
9216	1351656000.0	STEPHEN F. HOLDER; Times Staff Writer	SPORTS	0	53	0	0	0	0	0	0
9217	1266814800.0	none	Death Notice - Classified	0	3252	0	0	10	108	0	0
9218	1535169600.0	none	Obituaries	0	284	0	0	2	11	0	0
9219	1285905600.0	none	Death Notice - Classified	0	3407	0	0	5	92	0	0
9220	1252468800.0	none	Death Notice - Classified	0	7479	0	0	12	254	0	0
9221	1131253200.0	WILL VAN SANT	NATIONAL	0	154582	38	14	70172	1847	0	4
9222	1034568000.0	PETE YOUNG	SPORTS	0	93755	24	14	40908	997	0	2
9223	1327986000.0	BECKY BOWERS	NATIONAL	0	41	0	0	27	1	0	0
9224	1154750400.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9225	1259384400.0	EDUARDO A. ENCINA; Times Staff Writer	SPORTS	0	60	0	0	0	0	0	0
9226	1250136000.0	none	Death Notice - Classified	0	5381	0	0	17	152	0	0
9227	1446526800.0	none	Obituaries	0	3372	0	0	5	98	0	0
9228	1456117200.0	TERRY TOMALIN; Times Outdoors/Fitness Editor	COOL DOWN	0	66	0	0	24	0	0	0
9229	1313640000.0	none	Death Notice - Classified	0	4816	0	0	10	142	0	0
9230	1522468800.0	BRENT GASKILL	SPORTS	0	244	0	0	2	1	0	0
9231	1329627600.0	JOHN BARRY; TIMES STAFF WRITER	CITY TIMES	0	88	1	0	3	2	0	0
9232	1486357200.0	RICK STROUD	SPORTS	0	100	0	0	0	0	0	0
9233	1528862400.0	none	Obituaries	0	2473	0	0	1441	63	0	0
9234	1436241600.0	Jacob Adelman; Inquirer Staff Writer	BUSINESS	0	2953	0	0	379	35	0	0
9235	1149307200.0	SCOTT PURKS	SPORTS	0	73710	29	14	51379	884	0	7
9236	1460952000.0	none	Obituaries	0	2243	0	0	13	70	0	0
9237	1552881600.0	By David A. Asch, Judy A. Shea and Sanjay V. Desai	Opinion	0	111	0	0	0	1	0	0
9238	1279425600.0	STEPHEN F. HOLDER	SPORTS	0	22	0	0	0	0	0	0
9239	1428724800.0	MARC TOPKIN; TIMES STAFF WRITER	SPORTS	0	48	0	0	0	0	0	0
9240	1346904000.0	none	Death Notice - Classified	0	6049	0	0	8	189	0	0
9241	1134363600.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9242	1169960400.0	TERRY JONES; Times Correspondent	SPORTS	0	159088	92	14	78210	2782	0	12
9243	978498000.0	BRADY DENNIS	PASCO TIMES	0	105036	34	18	52499	1340	0	14
9244	1262754000.0	none	Death Notice - Classified	0	6453	0	0	42	204	0	1
9245	1163566800.0	NANCY MORGAN	NEIGHBORHOOD TIMES	0	105305	59	14	89409	1645	0	2
9246	1558152000.0	By Joseph N. DiStefano STAFF WRITER	Business	0	72	0	0	0	0	0	0
9247	1261803600.0	none	Death Notice - Classified	0	2064	0	0	1	56	0	0
9248	992491200.0	BRYAN GILMER	CITY & STATE	0	101754	38	14	40226	1218	0	4
9249	1574571600.0	none	Obituaries	0	2130	0	0	4	52	0	0
9250	1401768000.0	ROBERT TRIGAUX	LOCAL	0	79	0	0	0	7	0	0
9251	1474344000.0	none	Obituaries	0	3760	0	0	31	115	0	0
9252	1140584400.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9253	1027742400.0	JAMES DULLEY	HOMES	0	89233	56	19	21818	851	0	4
9254	1561521600.0	none	Obituaries	0	2458	0	0	4	55	0	0
9255	1138424400.0	SUSAN THURSTON	METRO & STATE	0	73770	33	5	37599	889	0	2
9256	990417600.0	TERRI D. REEVES	LARGO TIMES; SEMINOLE TIMES; CLEARWATER TIMES; NOR	0	83319	48	6	38025	726	0	1
9257	1141016400.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9258	1343448000.0	ALEX LEARY; Times Staff Writer	NATIONAL	0	54	0	0	24	3	0	0
9259	1305518400.0	MARC TOPKIN	SPORTS	0	100	0	0	0	1	0	0
9260	1197867600.0	none	Death Notice - Classified	0	5496	0	0	21	182	0	0
9261	1532664000.0	KIRBY WILSON	TAMPA TRIBUNE	0	30	0	0	0	0	0	0
9262	1383714000.0	none	Death Notice - Classified	0	5478	0	0	25	156	0	0
9263	1221796800.0	Jim Salisbury; Inquirer Columnist	SPORTS	0	2532	0	0	1743	25	0	0
9264	1003291200.0	CHASE SQUIRES	PASCO TIMES	0	112770	65	24	34038	1317	0	37
9265	1517115600.0	none	Obituaries	0	5059	0	0	20	158	0	0
9266	1483851600.0	STEVE PERSALL; TIMES MOVIE CRITIC	LATITUDES	0	58	0	0	0	1	0	0
9267	1223870400.0	BETH N. GRAY; Times Correspondent	HERNANDO TIMES	0	64	0	0	1	0	0	0
9268	1276660800.0	LOUIS JACOBSON	TASTE	0	29	0	0	16	2	0	0
9269	1003723200.0	KEVIN KELLY	SPORTS	0	89654	18	16	37626	940	0	8
9270	1160452800.0	JACK SHEPPARD	SPORTS	0	87988	70	18	60218	1303	0	3
9271	1252987200.0	IAN JANNETTA	SPORTS	0	24	0	0	0	0	0	0
9272	1269144000.0	STEPHANIE HAYES; DALIA COLON; LETITIA STEIN; NICOL	TAMPA BAY'S TOP PLACES TO WORK	0	68	0	0	0	0	0	0
9273	1237608000.0	none	Death Notice - Classified	0	2597	0	0	9	73	0	0
9274	1141275600.0	none	Death Notice - Classified	0	4	0	0	0	0	0	0
9275	1468555200.0	LOUIS JACOBSON	TAMPA TRIBUNE	0	24	0	0	10	3	0	0
9276	1414728000.0	none	Death Notice - Classified	0	3989	0	0	6	110	0	0
9277	1031630400.0	LOUIS HAU	PASCO TIMES	0	81906	33	8	38572	1026	0	23
9278	1537675200.0	JAY CRIDLIN	FLORIDIAN	0	38	0	0	0	0	0	0
9279	1514955600.0	none	Obituaries	0	4296	0	0	13	149	0	0
9280	1364702400.0	COLETTE BANCROFT; Times Book Editor	LATITUDES	0	62	0	0	0	1	0	0
9281	1506830400.0	CLAIRE MCNEILL; TIMES STAFF WRITER	NATIONAL	0	68	0	0	0	0	0	0
